can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,team_join_date,birth_date,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,team_id,team_name,position_name
True,True,,,153366,0,0,0,0,0,3,1.0,,0,Harrison,0.0,336,False,,,45,153366.jpg,0.8,False,Reed,0.4,a,10,54,10,0,0,0,0,0.0,2.2,Reed,,,100,0,0,0,3,0,0,0,2,0,0,0,36,18.6,20.6,33.0,7.1,0,0,0.23,0.09,0.32,4.62,354,166,321,167,279,149,345,165,,,,0.21,0.0,0.08,0.29,4.16,2.7,369,222,152,3,385,183,372,101,0.0,0.0,10,Fulham,Midfielder
True,True,,,102057,0,0,0,0,0,4,2.2,,0,Raúl,0.0,337,False,,,65,102057.jpg,3.9,False,Jiménez Rodríguez,2.9,a,10,54,147,0,0,0,0,0.0,22.6,Raúl,,,2486,12,3,7,37,0,0,0,4,0,0,26,539,612.8,372.2,1018.0,199.7,0,30,11.97,2.07,14.04,33.49,83,9,97,6,10,6,31,7,,,,0.43,0.0,0.07,0.5,1.21,1.34,43,13,587,50,52,15,109,22,1.09,0.25,10,Fulham,Forward
True,True,,,244042,0,0,0,0,0,4,1.8,,0,Rodrigo,0.0,338,False,,,55,244042.jpg,2.8,False,Muniz Carvalho,2.6,a,10,54,86,0,0,0,0,0.0,15.6,Muniz,,,943,8,1,2,17,0,0,0,1,0,0,14,349,352.4,95.3,508.0,95.4,0,8,5.91,0.20,6.11,15.28,179,18,241,24,59,18,136,18,,,,0.56,0.0,0.02,0.58,1.46,1.62,154,30,500,36,160,18,119,23,0.76,0.19,10,Fulham,Forward
True,True,,,437495,0,0,0,0,0,1,1.8,,0,Illan,0.0,339,False,,,45,437495.jpg,0.0,False,Meslier,1.6,a,11,2,0,0,0,0,0,0.0,0.0,Meslier,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,503,70,499,66,479,55,503,70,,,,0.0,0.0,0.0,0.0,0.0,0.0,414,26,197,54,506,70,147,23,0.0,0.0,11,Leeds,Goalkeeper
True,True,,,97846,0,0,0,0,0,1,0.5,,0,Alex,0.0,340,False,,,40,97846.jpg,0.0,False,Cairns,0.6,a,11,2,0,0,0,0,0,0.0,0.0,Cairns,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,397,36,386,26,352,11,397,36,,,,0.0,0.0,0.0,0.0,0.0,0.0,546,40,11,9,401,37,298,39,0.0,0.0,11,Leeds,Goalkeeper
True,True,,,59735,0,0,0,0,0,1,0.5,,0,Karl,0.0,341,False,,,40,59735.jpg,0.0,False,Darlow,4.8,a,11,2,0,0,0,0,0,0.0,0.0,Darlow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,393,32,380,20,346,5,393,32,,,,0.0,0.0,0.0,0.0,0.0,0.0,539,34,4,3,397,33,76,12,0.0,0.0,11,Leeds,Goalkeeper
True,True,,,226182,0,0,0,0,0,2,1.4,,0,Jayden,0.0,342,False,,,45,226182.jpg,0.0,False,Bogle,1.4,a,11,2,0,0,0,0,0,0.0,0.0,Bogle,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,499,207,494,206,473,205,499,207,,,,0.0,0.0,0.0,0.0,0.0,0.0,395,99,178,120,502,207,163,56,0.0,0.0,11,Leeds,Defender
True,True,,,222694,0,0,0,0,0,2,1.4,,0,Pascal,0.0,343,False,,,45,222694.jpg,0.0,False,Struijk,0.6,a,11,2,0,0,0,0,0,0.0,0.0,Struijk,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,497,205,492,204,471,203,497,205,,,,0.0,0.0,0.0,0.0,0.0,0.0,392,96,175,117,500,205,282,116,0.0,0.0,11,Leeds,Defender
True,True,0.0,,434752,0,0,0,0,0,2,0.0,,0,Jaka,0.0,344,False,Suspended until 23 Aug,2025-07-21T10:00:04.901206Z,40,434752.jpg,0.0,False,Bijol,0.2,s,11,2,0,0,0,0,0,0.0,0.0,Bijol,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,422,156,412,154,380,146,422,156,,,,0.0,0.0,0.0,0.0,0.0,0.0,576,159,41,20,425,156,479,187,0.0,0.0,11,Leeds,Defender
True,True,,,437738,0,0,0,0,0,2,0.5,,0,Sebastiaan,0.0,345,False,,,40,437738.jpg,0.0,False,Bornauw,0.8,a,11,2,0,0,0,0,0,0.0,0.0,Bornauw,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,423,157,413,155,381,147,423,157,,,,0.0,0.0,0.0,0.0,0.0,0.0,578,161,43,22,426,157,247,93,0.0,0.0,11,Leeds,Defender
True,True,,,113564,0,0,0,0,0,2,0.5,,0,Sam,0.0,346,False,,,40,113564.jpg,0.0,False,Byram,0.8,a,11,2,0,0,0,0,0,0.0,0.0,Byram,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,399,143,388,141,354,131,399,143,,,,0.0,0.0,0.0,0.0,0.0,0.0,549,143,14,4,403,143,234,85,0.0,0.0,11,Leeds,Defender
True,True,,,243526,0,0,0,0,0,2,0.5,,0,Gabriel,0.0,347,False,,,40,243526.jpg,0.0,False,Gudmundsson,1.5,a,11,2,0,0,0,0,0,0.0,0.0,Gudmundsson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,418,153,408,151,376,143,418,153,,,,0.0,0.0,0.0,0.0,0.0,0.0,572,156,37,17,421,153,154,52,0.0,0.0,11,Leeds,Defender
True,True,,,214225,0,0,0,0,0,2,0.5,,0,Joe,0.0,348,False,,,40,214225.jpg,0.0,False,Rodon,2.2,a,11,2,0,0,0,0,0,0.0,0.0,Rodon,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,409,147,398,145,365,136,409,147,,,,0.0,0.0,0.0,0.0,0.0,0.0,561,149,26,10,412,147,133,43,0.0,0.0,11,Leeds,Defender
True,True,,,492368,0,0,0,0,0,2,0.5,,0,Isaac,0.0,349,False,,,40,492368.jpg,0.0,False,Schmidt,1.0,a,11,2,0,0,0,0,0,0.0,0.0,Schmidt,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,450,172,440,170,410,163,450,172,,,,0.0,0.0,0.0,0.0,0.0,0.0,608,178,73,39,453,172,206,74,0.0,0.0,11,Leeds,Defender
True,True,,,427637,0,0,0,0,0,3,1.5,,0,Brenden,0.0,350,False,,,55,427637.jpg,0.0,False,Aaronson,0.2,a,11,2,0,0,0,0,0,0.0,0.0,Aaronson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,637,283,637,283,634,280,637,283,,,,0.0,0.0,0.0,0.0,0.0,0.0,156,102,502,192,637,283,535,199,0.0,0.0,11,Leeds,Midfielder
True,True,,,492859,0,0,0,0,0,3,1.5,,0,Wilfried,0.0,351,False,,,55,492859.jpg,0.0,False,Gnonto,1.1,a,11,2,0,0,0,0,0,0.0,0.0,Gnonto,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,645,289,645,289,643,287,645,289,,,,0.0,0.0,0.0,0.0,0.0,0.0,183,118,529,208,645,289,196,57,0.0,0.0,11,Leeds,Midfielder
True,True,,,221399,0,0,0,0,0,3,1.5,,0,Jack,0.0,352,False,,,55,221399.jpg,2.4,False,Harrison,0.3,a,11,2,81,0,0,0,0,0.0,14.7,Harrison,,,2068,1,3,7,27,0,0,0,0,0,0,4,291,277.0,527.7,288.0,108.6,0,24,3.54,3.12,6.66,31.23,211,102,64,51,106,73,120,73,,,,0.15,0.0,0.14,0.29,1.36,1.18,146,97,492,187,198,86,403,118,1.04,0.3,11,Leeds,Midfielder
True,True,,,200617,0,0,0,0,0,3,1.5,,0,Daniel,0.0,353,False,,,55,200617.jpg,0.0,False,James,1.2,a,11,2,0,0,0,0,0,0.0,0.0,James,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,634,281,634,281,631,278,634,281,,,,0.0,0.0,0.0,0.0,0.0,0.0,134,89,480,179,634,281,185,54,0.0,0.0,11,Leeds,Midfielder
True,True,,,199598,0,0,0,0,0,3,1.0,,0,Ethan,0.0,354,False,,,50,199598.jpg,0.0,False,Ampadu,0.3,a,11,2,0,0,0,0,0,0.0,0.0,Ampadu,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,595,250,593,250,582,245,595,250,,,,0.0,0.0,0.0,0.0,0.0,0.0,237,151,352,97,596,251,428,130,0.0,0.0,11,Leeds,Midfielder
True,True,,,248937,0,0,0,0,0,3,1.0,,0,Sam,0.0,355,False,,,50,248937.jpg,0.0,False,Greenwood,0.3,a,11,2,0,0,0,0,0,0.0,0.0,Greenwood,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,601,255,599,255,590,250,601,255,,,,0.0,0.0,0.0,0.0,0.0,0.0,273,173,388,119,602,256,457,146,0.0,0.0,11,Leeds,Midfielder
True,True,,,486520,0,0,0,0,0,3,1.0,,0,Ilia,0.0,356,False,,,50,486520.jpg,0.0,False,Gruev,0.2,a,11,2,0,0,0,0,0,0.0,0.0,Gruev,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,615,265,614,265,607,262,615,265,,,,0.0,0.0,0.0,0.0,0.0,0.0,305,191,420,137,615,265,507,180,0.0,0.0,11,Leeds,Midfielder
True,True,,,433952,0,0,0,0,0,3,1.0,,0,Largie,0.0,357,False,,,50,433952.jpg,0.0,False,Ramazani,0.3,a,11,2,0,0,0,0,0,0.0,0.0,Ramazani,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,606,258,603,257,595,253,606,258,,,,0.0,0.0,0.0,0.0,0.0,0.0,281,177,396,123,606,258,441,137,0.0,0.0,11,Leeds,Midfielder
True,True,,,248056,0,0,0,0,0,3,1.0,,0,Tanaka,0.0,358,False,,,50,248056.jpg,0.0,False,Ao,0.9,a,11,2,0,0,0,0,0,0.0,0.0,Tanaka,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,600,254,598,254,589,249,600,254,,,,0.0,0.0,0.0,0.0,0.0,0.0,272,172,387,118,601,255,219,63,0.0,0.0,11,Leeds,Midfielder
True,True,,,536119,0,0,0,0,0,3,0.5,,0,Charlie,0.0,359,False,,,45,536119.jpg,0.0,False,Crew,0.1,a,11,2,0,0,0,0,0,0.0,0.0,Crew,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,548,222,544,222,527,215,548,222,,,,0.0,0.0,0.0,0.0,0.0,0.0,481,264,264,45,550,223,584,236,0.0,0.0,11,Leeds,Midfielder
True,True,,,462635,0,0,0,0,0,3,0.5,,0,Joe,0.0,360,False,,,45,462635.jpg,0.0,False,Gelhardt,0.6,a,11,2,0,0,0,0,0,0.0,0.0,Gelhardt,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,518,200,514,200,494,192,518,200,,,,0.0,0.0,0.0,0.0,0.0,0.0,433,238,216,19,521,201,293,74,0.0,0.0,11,Leeds,Midfielder
True,True,,,470294,0,0,0,0,0,3,0.5,,0,Darko,0.0,361,False,,,45,470294.jpg,0.0,False,Gyabi,0.1,a,11,2,0,0,0,0,0,0.0,0.0,Gyabi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,521,202,517,202,497,194,521,202,,,,0.0,0.0,0.0,0.0,0.0,0.0,437,240,220,21,524,203,583,235,0.0,0.0,11,Leeds,Midfielder
True,True,,,235826,0,0,0,0,0,4,1.3,,0,Joël,0.0,362,False,,,55,235826.jpg,0.0,False,Piroe,2.5,a,11,2,0,0,0,0,0,0.0,0.0,Piroe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,636,62,636,62,633,62,636,62,,,,0.0,0.0,0.0,0.0,0.0,0.0,153,29,499,35,636,62,123,24,0.0,0.0,11,Leeds,Forward
True,True,,,106617,0,0,0,0,0,4,0.9,,0,Patrick,0.0,363,False,,,50,106617.jpg,0.0,False,Bamford,3.4,a,11,2,0,0,0,0,0,0.0,0.0,Bamford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,590,54,587,54,576,54,590,54,,,,0.0,0.0,0.0,0.0,0.0,0.0,215,38,330,22,591,54,98,17,0.0,0.0,11,Leeds,Forward
True,True,,,565297,0,0,0,0,0,4,0.9,,0,Mateo,0.0,364,False,,,50,565297.jpg,0.0,False,Joseph Fernández-Regatillo,0.6,a,11,2,0,0,0,0,0,0.0,0.0,Mateo Joseph,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,623,60,622,60,615,60,623,60,,,,0.0,0.0,0.0,0.0,0.0,0.0,329,46,444,30,623,60,272,50,0.0,0.0,11,Leeds,Forward
True,True,,,174594,0,0,0,0,0,4,0.9,,0,Lukas,0.0,365,False,,,50,174594.jpg,0.0,False,Nmecha,1.6,a,11,2,0,0,0,0,0,0.0,0.0,Nmecha,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,594,55,591,55,580,55,594,55,,,,0.0,0.0,0.0,0.0,0.0,0.0,232,39,347,23,595,55,147,31,0.0,0.0,11,Leeds,Forward
True,True,,,116535,0,0,0,0,0,1,5.0,,0,Alisson,0.0,366,False,,,55,116535.jpg,4.0,False,Becker,12.3,a,12,14,112,0,0,0,0,0.0,20.4,A.Becker,,,2508,0,0,10,29,0,0,0,0,0,78,9,451,628.8,13.0,0.0,64.0,0,28,0.00,0.20,0.20,27.10,72,12,333,10,625,72,211,12,,,,0.0,2.8,0.01,0.01,0.97,1.04,115,2,461,72,41,7,32,5,1.0,0.36,12,Liverpool,Goalkeeper
True,True,,,449027,0,0,0,0,0,1,3.3,,0,Giorgi,0.0,367,False,,,45,449027.jpg,0.0,False,Mamardashvili,0.8,a,12,14,0,0,0,0,0,0.0,0.0,Mamardashvili,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,510,71,506,67,486,56,510,71,,,,0.0,0.0,0.0,0.0,0.0,0.0,424,27,207,55,513,71,248,36,0.0,0.0,12,Liverpool,Goalkeeper
True,True,,,586268,0,0,0,0,0,1,2.0,,0,Ármin,0.0,368,False,,,40,586268.jpg,0.0,False,Pécsi,0.2,a,12,14,0,0,0,0,0,0.0,0.0,Pécsi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,475,66,466,57,442,44,475,66,,,,0.0,0.0,0.0,0.0,0.0,0.0,644,73,109,42,478,66,469,72,0.0,0.0,12,Liverpool,Goalkeeper
True,True,,,155503,0,0,0,0,0,1,2.0,,0,Freddie,0.0,369,False,,,40,155503.jpg,0.0,False,Woodman,0.2,a,12,14,0,0,0,0,0,0.0,0.0,Woodman,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,403,41,392,31,358,16,403,41,,,,0.0,0.0,0.0,0.0,0.0,0.0,553,45,18,14,406,41,467,71,0.0,0.0,12,Liverpool,Goalkeeper
True,True,,,216094,0,0,0,0,0,2,5.0,,0,Jeremie,0.0,370,False,,,60,216094.jpg,0.0,False,Frimpong,28.2,a,12,14,0,0,0,0,0,0.0,0.0,Frimpong,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,652,219,652,219,651,219,652,219,,,,0.0,0.0,0.0,0.0,0.0,0.0,92,4,567,214,652,219,9,3,0.0,0.0,12,Liverpool,Defender
True,True,,,544877,0,0,0,0,0,2,5.0,,0,Milos,0.0,371,False,,,60,544877.jpg,3.5,False,Kerkez,21.8,a,12,14,134,0,0,0,0,0.0,22.3,Kerkez,,,3336,2,6,9,45,0,0,0,4,0,0,10,550,694.0,642.0,238.0,157.3,0,38,0.60,2.57,3.17,48.69,51,18,42,5,124,18,64,6,,,,0.02,0.0,0.07,0.09,1.31,1.21,107,9,582,219,90,15,12,5,1.03,0.24,12,Liverpool,Defender
True,True,,,122798,0,0,0,0,0,2,5.0,,0,Andrew,0.0,372,False,,,60,122798.jpg,2.8,False,Robertson,8.0,a,12,14,91,0,0,0,0,0.0,15.2,Robertson,,,2479,0,1,10,32,1,0,0,3,1,0,4,397,395.4,668.7,182.0,124.4,0,29,1.12,4.27,5.39,26.90,159,54,38,4,165,33,97,18,,,,0.04,0.0,0.16,0.2,0.98,1.16,80,2,555,212,162,52,40,12,1.05,0.36,12,Liverpool,Defender
True,True,,,97032,0,0,0,0,0,2,5.0,,0,Virgil,0.0,373,False,,,60,97032.jpg,3.9,False,van Dijk,16.7,a,12,14,143,0,0,0,0,0.0,23.8,Virgil,,,3330,3,1,14,38,0,0,0,5,0,0,8,631,932.6,206.6,299.0,143.7,0,37,2.22,0.98,3.20,36.13,12,2,170,37,104,10,79,9,,,,0.06,0.0,0.03,0.09,0.98,1.03,77,1,552,211,51,4,18,8,1.0,0.38,12,Liverpool,Defender
True,True,,,204716,0,0,0,0,0,2,4.3,,0,Ibrahima,0.0,374,False,,,55,204716.jpg,3.4,False,Konaté,1.9,a,12,14,106,0,0,0,0,0.0,19.3,Konaté,,,2561,1,2,11,28,0,0,0,5,0,0,4,487,578.0,161.4,133.0,87.6,0,30,1.80,0.91,2.71,26.67,98,34,198,52,193,53,150,43,,,,0.06,0.0,0.03,0.09,0.94,0.98,138,16,484,196,99,21,146,48,1.05,0.39,12,Liverpool,Defender
True,True,,,492777,0,0,0,0,0,2,3.6,,0,Conor,0.0,375,False,,,50,492777.jpg,2.2,False,Bradley,0.9,a,12,14,41,0,0,0,0,0.0,8.2,Bradley,,,744,0,2,3,10,0,0,0,4,0,0,3,160,156.2,110.5,162.0,42.8,0,7,0.70,1.43,2.13,12.40,276,101,229,71,175,42,254,83,,,,0.08,0.0,0.17,0.25,1.5,1.21,310,57,425,187,223,79,207,76,0.85,0.36,12,Liverpool,Defender
True,True,,,171287,0,0,0,0,0,2,3.6,,0,Joe,0.0,376,False,,,50,171287.jpg,1.6,False,Gomez,0.2,a,12,14,14,0,0,0,0,0.0,2.8,Gomez,,,517,0,0,1,8,0,0,0,1,0,0,0,83,130.4,38.5,58.0,22.8,0,6,0.33,0.09,0.42,5.38,289,104,293,108,255,88,299,109,,,,0.06,0.0,0.02,0.08,0.94,1.39,228,35,343,165,291,104,478,186,1.04,0.17,12,Liverpool,Defender
True,True,,,214285,0,0,0,0,0,2,3.6,,0,Konstantinos,0.0,377,False,,,50,214285.jpg,2.4,False,Tsimikas,0.2,a,12,14,43,0,0,0,0,0.0,8.6,Tsimikas,,,829,0,1,4,8,0,0,0,2,0,0,3,217,202.0,260.7,60.0,52.5,0,9,0.39,2.32,2.71,9.03,249,91,141,28,252,86,234,70,,,,0.04,0.0,0.25,0.29,0.98,0.87,253,39,368,169,191,66,523,197,0.98,0.43,12,Liverpool,Defender
True,True,,,611926,0,0,0,0,0,2,2.0,,0,Amara,0.0,378,False,,,40,611926.jpg,0.0,False,Nallo,0.5,a,12,14,0,0,0,0,0,0.0,0.0,Nallo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,482,196,473,195,450,194,482,196,,,,0.0,0.0,0.0,0.0,0.0,0.0,654,215,119,76,485,196,310,138,0.0,0.0,12,Liverpool,Defender
True,True,,,219937,0,0,0,0,0,2,2.0,,0,Rhys,0.0,379,False,,,40,219937.jpg,0.0,False,Williams,0.6,a,12,14,0,0,0,0,0,0.0,0.0,R.Williams,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,410,148,400,146,367,137,410,148,,,,0.0,0.0,0.0,0.0,0.0,0.0,563,150,28,11,413,148,286,125,0.0,0.0,12,Liverpool,Defender
True,True,,,489580,0,0,0,0,0,2,2.0,,0,Calvin,0.0,380,False,,,40,489580.jpg,0.0,False,Ramsay,0.6,a,12,14,0,0,0,0,0,0.0,0.0,Ramsay,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,447,170,437,168,407,161,447,170,,,,0.0,0.0,0.0,0.0,0.0,0.0,605,176,70,37,450,170,300,132,0.0,0.0,12,Liverpool,Defender
True,True,,,118748,0,0,0,0,0,3,5.0,,0,Mohamed,0.0,381,False,,,145,118748.jpg,9.1,False,Salah,44.4,a,12,14,344,0,0,0,0,0.0,23.7,M.Salah,,,3374,29,18,15,40,0,0,0,1,0,0,55,1133,1577.0,1199.2,1985.0,476.0,0,38,24.70,8.99,33.69,37.83,1,1,3,3,1,1,1,1,,,,0.66,0.0,0.24,0.9,1.01,1.07,1,1,658,297,1,1,2,1,1.01,0.4,12,Liverpool,Midfielder
True,True,,,494595,0,0,0,0,0,3,3.7,,0,Florian,0.0,382,False,,,85,494595.jpg,0.0,False,Wirtz,32.9,a,12,14,0,0,0,0,0,0.0,0.0,Wirtz,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,658,297,658,297,658,297,658,297,,,,0.0,0.0,0.0,0.0,0.0,0.0,10,7,651,293,658,297,7,3,0.0,0.0,12,Liverpool,Midfielder
True,True,,,244731,0,0,0,0,0,3,3.6,,0,Luis,0.0,383,False,,,80,244731.jpg,5.1,False,Díaz Marulanda,3.6,a,12,14,183,0,0,0,0,0.0,22.9,Luis Díaz,,,2393,13,7,15,21,0,0,0,2,0,0,21,634,770.8,748.0,946.0,246.4,0,28,11.90,4.34,16.24,24.44,33,9,26,25,14,6,10,7,,,,0.45,0.0,0.16,0.61,0.92,0.79,14,10,646,288,10,5,87,31,1.05,0.56,12,Liverpool,Midfielder
True,True,,,243298,0,0,0,0,0,3,3.5,,0,Cody,0.0,384,False,,,75,243298.jpg,3.6,False,Gakpo,2.3,a,12,14,127,0,0,0,0,0.0,16.9,Gakpo,,,1921,10,5,5,25,0,0,0,5,0,0,22,572,597.0,517.7,686.0,180.3,0,23,7.12,3.76,10.87,21.51,91,39,66,53,39,25,51,37,,,,0.33,0.0,0.18,0.51,1.01,1.17,25,16,641,285,83,42,125,41,1.08,0.23,12,Liverpool,Midfielder
True,True,,,223541,0,0,0,0,0,3,3.2,,0,Federico,0.0,385,False,,,65,223541.jpg,1.2,False,Chiesa,0.1,a,12,14,7,0,0,0,0,0.0,1.1,Chiesa,,,103,0,0,0,3,0,0,0,0,0,0,0,16,9.0,23.5,36.0,6.7,0,1,0.34,0.15,0.49,2.80,364,171,318,165,276,147,348,166,,,,0.3,0.0,0.13,0.43,2.45,2.62,54,39,598,253,331,157,644,290,0.87,0.0,12,Liverpool,Midfielder
True,True,,,243016,0,0,0,0,0,3,3.2,,0,Alexis,0.0,386,False,,,65,243016.jpg,3.5,False,Mac Allister,0.8,a,12,14,122,0,0,0,0,0.0,18.8,Mac Allister,,,2597,5,6,14,24,0,0,0,6,0,0,8,578,653.4,731.3,357.0,174.1,0,30,2.89,5.57,8.46,24.21,64,24,29,27,87,60,57,41,,,,0.1,0.0,0.19,0.29,0.84,0.83,56,41,600,255,91,45,260,69,1.04,0.49,12,Liverpool,Midfielder
True,True,,,424876,0,0,0,0,0,3,3.2,,0,Dominik,0.0,387,False,,,65,424876.jpg,4.0,False,Szoboszlai,0.7,a,12,14,143,0,0,0,0,0.0,22.0,Szoboszlai,,,2485,6,10,12,29,0,0,0,6,0,0,14,605,589.8,794.8,601.0,198.1,0,29,6.94,6.06,13.00,26.78,92,40,19,18,49,32,33,26,,,,0.25,0.0,0.22,0.47,0.97,1.05,59,43,603,257,42,21,305,77,1.05,0.43,12,Liverpool,Midfielder
True,True,,,206915,0,0,0,0,0,3,3.0,,0,Curtis,0.0,388,False,,,55,206915.jpg,2.6,False,Jones,0.2,a,12,14,87,0,0,0,0,0.0,15.8,C.Jones,,,1702,3,5,6,27,0,0,0,1,1,0,4,396,397.2,343.7,400.0,113.6,0,19,4.34,1.46,5.80,23.35,158,73,104,75,79,55,115,71,,,,0.23,0.0,0.08,0.31,1.23,1.43,140,93,486,183,175,75,580,232,1.0,0.32,12,Liverpool,Midfielder
True,True,,,444884,0,0,0,0,0,3,3.0,,0,Harvey,0.0,389,False,,,55,444884.jpg,1.8,False,Elliott,0.3,a,12,14,33,0,0,0,0,0.0,6.0,Elliott,,,359,1,2,0,6,0,0,0,1,0,0,3,120,118.6,145.8,143.0,40.4,0,2,1.78,0.64,2.42,6.14,292,140,207,127,187,111,256,132,,,,0.45,0.0,0.16,0.61,1.54,1.5,168,110,514,200,275,126,461,148,0.5,0.0,12,Liverpool,Midfielder
True,True,0.0,,441266,0,0,0,0,0,3,0.0,,0,Ryan,0.0,390,False,Suspended until 25 Aug,2025-07-21T10:00:04.921035Z,55,441266.jpg,2.5,False,Gravenberch,0.1,s,12,14,92,0,0,0,0,0.0,16.7,Gravenberch,,,3160,0,4,14,35,0,0,0,5,1,0,1,568,550.6,473.9,121.0,114.7,0,37,1.13,3.50,4.63,33.06,105,43,74,60,204,117,114,70,,,,0.03,0.0,0.1,0.13,0.94,1.0,166,108,512,198,188,80,642,289,1.05,0.4,12,Liverpool,Midfielder
